20180424,09:40:02,1_2D255_usbin_notcharging,26000,26,25,26,26,278
20180424,09:41:02,1_2D255_usbin_notcharging,26000,27,26,27,26,281
20180424,09:42:03,1_2D255_usbin_notcharging,26000,26,26,27,26,281
20180424,09:43:03,1_2D255_usbin_notcharging,26000,27,26,27,26,285
20180424,09:44:03,1_2D255_usbin_notcharging,27000,27,26,27,26,281
20180424,09:45:04,1_2D255_usbin_notcharging,27000,27,26,27,27,285
20180424,09:46:04,1_2D255_usbin_notcharging,27000,27,26,27,27,285
20180424,09:47:05,1_2D255_usbin_notcharging,27000,27,26,27,27,288
20180424,09:48:05,1_2D255_usbin_notcharging,27000,27,26,27,27,288
20180424,09:49:05,1_2D255_usbin_notcharging,27000,27,27,28,27,291
20180424,09:50:06,1_2D255_usbin_notcharging,27000,27,27,27,27,291
20180424,09:51:06,1_2D255_usbin_notcharging,28000,27,27,28,27,291
20180424,09:52:07,1_2D255_usbin_notcharging,28000,28,27,28,27,294
20180424,09:53:07,1_2D255_usbin_notcharging,28000,28,27,28,27,294
20180424,09:54:07,1_2D255_usbin_notcharging,28000,28,27,28,28,294
20180424,09:55:08,1_2D255_usbin_notcharging,28000,28,27,28,28,297
20180424,09:56:08,1_2D255_usbin_notcharging,28000,28,27,28,28,294
20180424,09:57:08,1_2D255_usbin_notcharging,28000,28,27,28,28,297
20180424,09:58:09,1_2D255_usbin_notcharging,28000,28,27,28,28,297
20180424,09:59:09,1_2D255_usbin_notcharging,28000,28,27,28,28,297
20180424,10:00:10,1_2D255_usbin_notcharging,28000,28,27,28,28,297
20180424,10:01:10,1_2D255_usbin_notcharging,28000,28,28,28,28,297
20180424,10:02:10,1_2D255_usbin_notcharging,29000,28,28,28,28,297
20180424,10:03:11,1_2D255_usbin_notcharging,29000,28,28,28,28,297
20180424,10:04:11,1_2D255_usbin_notcharging,29000,28,28,28,28,301
20180424,10:05:12,1_2D255_usbin_notcharging,29000,28,28,28,28,301
20180424,10:06:12,1_2D255_usbin_notcharging,29000,28,28,28,28,304
20180424,10:07:12,1_2D255_usbin_notcharging,29000,29,28,29,28,301
20180424,10:08:13,1_2D255_usbin_notcharging,29000,28,28,29,28,301
20180424,10:09:13,1_2D255_usbin_notcharging,29000,29,28,29,28,304
20180424,10:10:14,1_2D255_usbin_notcharging,29000,29,28,29,28,304
20180424,10:11:14,1_2D255_usbin_notcharging,29000,29,28,29,28,304
20180424,10:12:14,1_2D255_usbin_notcharging,29000,29,28,29,29,304
20180424,10:13:15,1_2D255_usbin_notcharging,29000,29,28,29,28,304
20180424,10:14:15,1_2D255_usbin_notcharging,29000,29,28,29,28,304
20180424,10:15:16,1_2D255_usbin_notcharging,29000,29,28,29,29,304
20180424,10:16:16,1_2D255_usbin_notcharging,29000,29,28,29,28,304
20180424,10:17:17,1_2D255_usbin_notcharging,29000,29,28,29,29,310
20180424,10:18:17,1_2D255_usbin_notcharging,29000,29,28,29,29,304
20180424,10:19:17,1_2D255_usbin_notcharging,29000,29,28,29,29,307
20180424,10:20:18,1_2D255_usbin_notcharging,29000,29,28,29,29,304
20180424,10:21:18,1_2D255_usbin_notcharging,29000,29,28,29,29,336
20180424,10:22:19,1_2D255_usbin_notcharging,29000,29,28,29,29,307
20180424,10:23:19,1_2D255_usbin_notcharging,29000,29,28,29,29,307
20180424,10:24:20,1_2D255_usbin_notcharging,30000,29,28,29,29,307
20180424,10:25:20,1_2D255_usbin_notcharging,30000,29,28,29,29,307
20180424,10:26:20,1_2D255_usbin_notcharging,30000,30,28,30,29,313
20180424,10:27:21,1_2D255_usbin_notcharging,30000,30,29,30,29,310
20180424,10:28:21,1_2D255_usbin_notcharging,30000,29,29,29,29,310
20180424,10:29:22,1_2D255_usbin_notcharging,30000,29,29,29,29,307
20180424,10:30:22,1_2D255_usbin_notcharging,30000,29,29,30,29,310
20180424,10:31:23,1_2D255_usbin_notcharging,30000,29,29,30,29,310
20180424,10:32:23,1_2D255_usbin_notcharging,30000,29,29,29,29,317
20180424,10:33:23,1_2D255_usbin_notcharging,30000,29,29,29,29,310
20180424,10:34:24,1_2D255_usbin_notcharging,30000,29,29,29,29,307
20180424,10:35:24,1_2D255_usbin_notcharging,30000,29,29,30,29,310
20180424,10:36:25,1_2D255_usbin_notcharging,30000,29,29,29,29,307
20180424,10:37:25,1_2D255_usbin_notcharging,30000,29,29,29,29,310
20180424,10:38:26,1_2D255_usbin_notcharging,30000,29,29,30,29,310
20180424,10:39:26,1_2D255_usbin_notcharging,30000,29,29,30,29,310
20180424,10:40:27,1_2D255_usbin_notcharging,30000,29,29,30,29,310
20180424,10:41:27,1_2D255_usbin_notcharging,30000,29,29,30,29,310
20180424,10:42:27,1_2D255_usbin_notcharging,30000,29,29,30,29,310
20180424,10:43:28,1_2D255_usbin_notcharging,30000,29,29,30,29,310
20180424,10:44:28,1_2D255_usbin_notcharging,30000,29,29,30,29,310
20180424,10:45:29,1_2D255_usbin_notcharging,30000,30,29,30,29,313
20180424,10:46:29,1_2D255_usbin_notcharging,30000,30,29,30,29,313
20180424,10:47:30,1_2D255_usbin_notcharging,30000,30,29,30,29,313
20180424,10:48:30,1_2D255_usbin_notcharging,30000,30,29,30,29,310
20180424,10:49:31,1_2D255_usbin_notcharging,30000,30,29,30,29,310
20180424,10:50:31,1_2D255_usbin_notcharging,30000,30,29,30,29,313
20180424,10:51:32,1_2D255_usbin_notcharging,30000,30,29,30,29,313
20180424,10:56:34,1_2D255_usbin_notcharging,31000,30,29,31,30,323
20180424,10:57:34,1_2D255_usbin_notcharging,31000,31,29,31,30,326
20180424,10:58:35,1_2D255_usbin_notcharging,31000,31,29,31,30,323
20180424,10:59:35,1_2D255_usbin_notcharging,31000,31,29,31,30,320
20180424,11:00:35,1_2D255_usbin_notcharging,31000,30,29,30,30,320
20180424,11:01:36,1_2D255_usbin_notcharging,31000,30,29,30,30,320
20180424,11:02:36,1_2D255_usbin_notcharging,31000,30,29,30,30,317
20180424,11:03:37,1_2D255_usbin_notcharging,31000,30,29,30,30,317
20180424,11:04:37,1_2D255_usbin_notcharging,31000,30,29,30,30,313
20180424,11:05:38,1_2D255_usbin_notcharging,31000,30,29,30,30,317
20180424,11:06:38,1_2D255_usbin_notcharging,31000,30,29,30,30,317
20180424,11:07:39,1_2D255_usbin_notcharging,31000,30,29,30,30,317
20180424,11:08:39,1_2D255_usbin_notcharging,31000,30,29,30,30,317
20180424,11:09:40,1_2D255_usbin_notcharging,31000,30,29,30,30,317
20180424,11:10:40,1_2D255_usbin_notcharging,31000,30,29,30,30,320
20180424,11:11:41,1_2D255_usbin_notcharging,31000,30,29,30,30,320
20180424,11:12:41,1_2D255_usbin_notcharging,31000,30,29,30,30,326
20180424,11:13:41,1_2D255_usbin_notcharging,31000,30,30,31,30,323
20180424,11:14:42,1_2D255_usbin_notcharging,31000,30,29,30,30,320
